ASM2149640v1	GCA_021496405.1	GCF_021496405.1
ASM1293461v1	GCA_012934615.1	GCF_012934615.1
ASM1694475v1	GCA_016944755.1	GCF_016944755.1
ASM1873406v1	GCA_018734065.1	GCF_018734065.1
ASM128032v1	GCA_001280325.1	GCF_001280325.1
ASM3029627v1	GCA_030296275.1	GCF_030296275.1
ASM1513973v1	GCA_015139735.1	GCF_015139735.1
ASM2536997v1	GCA_025369975.1	GCF_025369975.1
ASM3029623v1	GCA_030296235.1	GCF_030296235.1
ASM156667v1	GCA_001566675.1	GCF_001566675.1
ASM3029625v1	GCA_030296255.1	GCF_030296255.1
ASM2255924v1	GCA_022559245.1	GCF_022559245.1
ASM1690455v1	GCA_016904555.1	GCF_016904555.1
ASM317685v1	GCA_003176855.1	GCF_003176855.1
ASM3628774v1	GCA_036287745.1	GCF_036287745.1
ASM1888448v1	GCA_018884485.1	GCF_018884485.1
ASM3001266v1	GCA_030012665.1	GCF_030012665.1
ASM2284621v1	GCA_022846215.1	GCF_022846215.1
ASM190098v1	GCA_001900985.1	GCF_001900985.1
ASM318103v1	GCA_003181035.1	GCF_003181035.1
ASM3051525v1	GCA_030515255.1	GCF_030515255.1
ASM3727781v1	GCA_037277815.1	GCF_037277815.1
ASM235787v1	GCA_002357875.1	GCF_002357875.1
ASM3029617v1	GCA_030296175.1	GCF_030296175.1
ASM3650228v1	GCA_036502285.1	GCF_036502285.1
ASM2249485v1	GCA_022494855.1	GCF_022494855.1
ASM2153498v1	GCA_021534985.1	GCF_021534985.1
ASM2922412v1	GCA_029224125.1	GCF_029224125.1
ASM1971041v1	GCA_019710415.1	GCF_019710415.1
ASM189036v1	GCA_001890365.1	GCF_001890365.1
ASM214269v1	GCA_002142695.1	GCF_002142695.1
ASM3038480v1	GCA_030384805.1	GCF_030384805.1
ASM1908682v1	GCA_019086825.1	GCF_019086825.1
ASM1416901v1	GCA_014169015.1	GCF_014169015.1
ASM2080938v1	GCA_020809385.1	GCF_020809385.1
ASM301875v1	GCA_003018755.1	GCF_003018755.1
AI2598v1_cp	GCA_905218875.2	GCF_905218875.2
ASM3006388v1	GCA_030063885.1	GCF_030063885.1
ASM2999049v1	GCA_029990495.1	GCF_029990495.1
ASM3558247v1	GCA_035582475.1	GCF_035582475.1
ASM1070643v1	GCA_010706435.1	GCF_010706435.1
ASM2249377v1	GCA_022493775.1	GCF_022493775.1
ASM3028548v1	GCA_030285485.1	GCF_030285485.1
ASM279658v1	GCA_002796585.1	GCF_002796585.1
ASM3003934v1	GCA_030039345.1	GCF_030039345.1
ASM2014946v1	GCA_020149465.1	GCF_020149465.1
ASM231057v1	GCA_002310575.1	GCF_002310575.1
ASM2458486v1	GCA_024584865.1	GCF_024584865.1
ASM2139029v2	GCA_021390295.2	GCF_021390295.2
ASM2365799v1	GCA_023657995.1	GCF_023657995.1
ASM1293449v1	GCA_012934495.1	GCF_012934495.1
ASM3688462v1	GCA_036884625.1	GCF_036884625.1
ASM157732v1	GCA_001577325.1	GCF_001577325.1
ASM288771v1	GCA_002887715.1	GCF_002887715.1
ASM1690453v1	GCA_016904535.1	GCF_016904535.1
ASM190114v1	GCA_001901145.1	GCF_001901145.1
ASM2473483v1	GCA_024734835.1	GCF_024734835.1
ASM201204v1	GCA_002012045.1	GCF_002012045.1
ASM1888458v1	GCA_018884585.1	GCF_018884585.1
ASM90052032v1	GCA_900520325.1	GCF_900520325.1
ASM3688461v1	GCA_036884615.1	GCF_036884615.1
ASM3688437v1	GCA_036884375.1	GCF_036884375.1
ASM1690443v1	GCA_016904435.1	GCF_016904435.1
39081_F01	GCA_900635205.1	GCF_900635205.1
ASM1790095v1	GCA_017900955.1	GCF_017900955.1
ASM1790097v1	GCA_017900975.1	GCF_017900975.1
ASM1790099v1	GCA_017900995.1	GCF_017900995.1
ASM1790101v1	GCA_017901015.1	GCF_017901015.1
ASM1834383v1	GCA_018343835.1	GCF_018343835.1
ASM301833v1	GCA_003018335.1	GCF_003018335.1
ASM2953663v1	GCA_029536635.1	GCF_029536635.1
ASM3029554v1	GCA_030295545.1	GCF_030295545.1
ASM2794483v1	GCA_027944835.1	GCF_027944835.1
ASM1308494v1	GCA_013084945.1	GCF_013084945.1
ASM396677v1	GCA_003966775.1	GCF_003966775.1
ASM218009v1	GCA_002180095.1	GCF_002180095.1
ASM1690333v1	GCA_016903335.1	GCF_016903335.1
ASM1675765v1	GCA_016757655.1	GCF_016757655.1
ASM3229584v1	GCA_032295845.1	GCF_032295845.1
ASM2296481v1	GCA_022964815.1	GCF_022964815.1
ASM3166397v1	GCA_031663975.1	GCF_031663975.1
ASM166058v1	GCA_001660585.1	GCF_001660585.1
ASM1337230v1	GCA_013372305.1	GCF_013372305.1
ASM2249480v1	GCA_022494805.1	GCF_022494805.1
ASM3688436v1	GCA_036884365.1	GCF_036884365.1
ASM1690405v1	GCA_016904055.1	GCF_016904055.1
ASM3001322v1	GCA_030013225.1	GCF_030013225.1
ASM1529178v1	GCA_015291785.1	GCF_015291785.1
ASM295209v1	GCA_002952095.1	GCF_002952095.1
ASM3038921v1	GCA_030389215.1	GCF_030389215.1
ASM90049741v1	GCA_900497415.1	GCF_900497415.1
ASM1822366v1	GCA_018223665.1	GCF_018223665.1
ASM332597v1	GCA_003325975.1	GCF_003325975.1
ASM2149642v1	GCA_021496425.1	GCF_021496425.1
ASM1462272v1	GCA_014622725.1	GCF_014622725.1
ASM3099140v1	GCA_030991405.1	GCF_030991405.1
ASM3237526v1	GCA_032375265.1	GCF_032375265.1
ASM1331567v1	GCA_013315675.1	GCF_013315675.1
ASM319434v1	GCA_003194345.1	GCF_003194345.1
ASM1734883v2	GCA_017348835.2	GCF_017348835.2
ASM299694v1	GCA_002996945.1	GCF_002996945.1
ASM395618v1	GCA_003956185.1	GCF_003956185.1
ASM190033v1	GCA_001900335.1	GCF_001900335.1
ASM2237667v1	GCA_022376675.1	GCF_022376675.1
ASM3028556v1	GCA_030285565.1	GCF_030285565.1
ASM3566631v1	GCA_035666315.1	GCF_035666315.1
ASM307639v1	GCA_003076395.1	GCF_003076395.1
ASM2249387v1	GCA_022493875.1	GCF_022493875.1
ASM3029552v1	GCA_030295525.1	GCF_030295525.1
ASM205563v1	GCA_002055635.1	GCF_002055635.1
ASM414195v1	GCA_004141955.1	GCF_004141955.1
ASM3728756v1	GCA_037287565.1	GCF_037287565.1
ASM2794481v1	GCA_027944815.1	GCF_027944815.1
ASM3728794v1	GCA_037287945.1	GCF_037287945.1
ASM2794479v1	GCA_027944795.1	GCF_027944795.1
ASM3562109v1	GCA_035621095.1	GCF_035621095.1
ASM3562111v1	GCA_035621115.1	GCF_035621115.1
ASM2524480v1	GCA_025244805.1	GCF_025244805.1
ASM3237709v1	GCA_032377095.1	GCF_032377095.1
ASM1996950v1	GCA_019969505.1	GCF_019969505.1
ASM3038983v1	GCA_030389835.1	GCF_030389835.1
ASM3670558v1	GCA_036705585.1	GCF_036705585.1
ASM2153502v1	GCA_021535025.1	GCF_021535025.1
ASM2255862v1	GCA_022558625.1	GCF_022558625.1
ASM3038971v1	GCA_030389715.1	GCF_030389715.1
ASM190031v1	GCA_001900315.1	GCF_001900315.1
ASM1503326v1	GCA_015033265.1	GCF_015033265.1
ASM3099518v1	GCA_030995185.1	GCF_030995185.1
ASM328845v1	GCA_003288455.1	GCF_003288455.1
ASM2931893v1	GCA_029318935.1	GCF_029318935.1
ASM2985514v1	GCA_029855145.1	GCF_029855145.1
ASM2320541v1	GCA_023205415.1	GCF_023205415.1
ASM2962511v1	GCA_029625115.1	GCF_029625115.1
ASM2931887v1	GCA_029318875.1	GCF_029318875.1
ASM2650641v1	GCA_026506415.1	GCF_026506415.1
F1022	GCA_963575365.1	GCF_963575365.1
ASM3229648v1	GCA_032296485.1	GCF_032296485.1
ASM357182v1	GCA_003571825.1	GCF_003571825.1
ASM994865v1	GCA_009948655.1	GCF_009948655.1
ASM1557175v1	GCA_015571755.1	GCF_015571755.1
ASM3038916v1	GCA_030389165.1	GCF_030389165.1
ASM294865v1	GCA_002948655.1	GCF_002948655.1
ASM3043669v1	GCA_030436695.1	GCF_030436695.1
ASM2235404v1	GCA_022354045.1	GCF_022354045.1
ASM231069v1	GCA_002310695.1	GCF_002310695.1
ASM1690343v1	GCA_016903435.1	GCF_016903435.1
F95	GCA_963575635.1	GCF_963575635.1
ASM2249351v1	GCA_022493515.1	GCF_022493515.1
ASM2458488v1	GCA_024584885.1	GCF_024584885.1
ASM339977v2	GCA_003399775.2	GCF_003399775.2
ASM3003942v1	GCA_030039425.1	GCF_030039425.1
40295_G02	GCA_900636295.1	GCF_900636295.1
ASM395644v1	GCA_003956445.1	GCF_003956445.1
ASM1888436v1	GCA_018884365.1	GCF_018884365.1
ASM2875273v1	GCA_028752735.1	GCF_028752735.1
ASM2585387v1	GCA_025853875.1	GCF_025853875.1
ASM1942854v1	GCA_019428545.1	GCF_019428545.1
ASM3001336v1	GCA_030013365.1	GCF_030013365.1
ASM1677636v1	GCA_016776365.1	GCF_016776365.1
F1140	GCA_963575395.1	GCF_963575395.1
ASM2255886v1	GCA_022558865.1	GCF_022558865.1
ASM1997691v1	GCA_019976915.1	GCF_019976915.1
ASM1308586v1	GCA_013085865.1	GCF_013085865.1
ASM1690447v1	GCA_016904475.1	GCF_016904475.1
ASM2624886v1	GCA_026248865.1	GCF_026248865.1
ASM2433149v2	GCA_024331495.2	GCF_024331495.2
ASM2433152v2	GCA_024331525.2	GCF_024331525.2
ASM285380v1	GCA_002853805.1	GCF_002853805.1
ASM3038931v1	GCA_030389315.1	GCF_030389315.1
ASM2088187v1	GCA_020881875.1	GCF_020881875.1
ASM395640v1	GCA_003956405.1	GCF_003956405.1
ASM3793953v1	GCA_037939535.1	GCF_037939535.1
ASM2249323v1	GCA_022493235.1	GCF_022493235.1
ASM3003689v1	GCA_030036895.1	GCF_030036895.1
ASM1997111v1	GCA_019971115.1	GCF_019971115.1
ASM2249423v1	GCA_022494235.1	GCF_022494235.1
ASM2186972v1	GCA_021869725.1	GCF_021869725.1
ASM2931908v1	GCA_029319085.1	GCF_029319085.1
ASM219309v1	GCA_002193095.1	GCF_002193095.1
ASM2249369v1	GCA_022493695.1	GCF_022493695.1
ASM3003783v1	GCA_030037835.1	GCF_030037835.1
ASM3678584v1	GCA_036785845.1	GCF_036785845.1
ASM200931v1	GCA_002009315.1	GCF_002009315.1
ASM3001314v1	GCA_030013145.1	GCF_030013145.1
ASM1416961v1	GCA_014169615.1	GCF_014169615.1
ASM3038959v1	GCA_030389595.1	GCF_030389595.1
ASM381262v1	GCA_003812625.1	GCF_003812625.1
ASM2249373v1	GCA_022493735.1	GCF_022493735.1
ASM2054100v1	GCA_020541005.1	GCF_020541005.1
ASM3003907v1	GCA_030039075.1	GCF_030039075.1
ASM161834v2	GCA_001618345.2	GCF_001618345.2
ASM3098891v1	GCA_030988915.1	GCF_030988915.1
ASM399115v1	GCA_003991155.1	GCF_003991155.1
ASM2607423v1	GCA_026074235.1	GCF_026074235.1
VREC0761_Chromosome	GCA_900747775.1	GCF_900747775.1
ASM2794495v1	GCA_027944955.1	GCF_027944955.1
ASM3003891v1	GCA_030038915.1	GCF_030038915.1
ASM2999118v1	GCA_029991185.1	GCF_029991185.1
ASM2236889v1	GCA_022368895.1	GCF_022368895.1
ASM230233v1	GCA_002302335.1	GCF_002302335.1
ASM1416909v1	GCA_014169095.1	GCF_014169095.1
ASM1997683v1	GCA_019976835.1	GCF_019976835.1
ASM3001373v1	GCA_030013735.1	GCF_030013735.1
ASM309563v1	GCA_003095635.1	GCF_003095635.1
ASM190063v1	GCA_001900635.1	GCF_001900635.1
ASM1763898v1	GCA_017638985.1	GCF_017638985.1
38977_C01	GCA_900636125.1	GCF_900636125.1
ASM2962363v1	GCA_029623635.1	GCF_029623635.1
ASM3003675v1	GCA_030036755.1	GCF_030036755.1
ASM3029564v1	GCA_030295645.1	GCF_030295645.1
ASM3041376v1	GCA_030413765.1	GCF_030413765.1
ASM3029560v1	GCA_030295605.1	GCF_030295605.1
ASM218027v1	GCA_002180275.1	GCF_002180275.1
ASM3003932v1	GCA_030039325.1	GCF_030039325.1
ASM1640440v2	GCA_016404405.2	GCF_016404405.2
ASM301799v1	GCA_003017995.1	GCF_003017995.1
ASM2433142v2	GCA_024331425.2	GCF_024331425.2
ASM2054102v1	GCA_020541025.1	GCF_020541025.1
ASM3003744v1	GCA_030037445.1	GCF_030037445.1
ASM3038975v1	GCA_030389755.1	GCF_030389755.1
ASM3726923v1	GCA_037269235.1	GCF_037269235.1
ASM3756026v1	GCA_037560265.1	GCF_037560265.1
ASM3723104v1	GCA_037231045.1	GCF_037231045.1
ASM2296489v1	GCA_022964895.1	GCF_022964895.1
ASM3237520v1	GCA_032375205.1	GCF_032375205.1
MSB1_9D	GCA_904863445.1	GCF_904863445.1
ASM1513937v1	GCA_015139375.1	GCF_015139375.1
ASM2794503v1	GCA_027945035.1	GCF_027945035.1
ASM2794471v1	GCA_027944715.1	GCF_027944715.1
ASM1338827v1	GCA_013388275.1	GCF_013388275.1
ASM3649770v1	GCA_036497705.1	GCF_036497705.1
ASM2794501v1	GCA_027945015.1	GCF_027945015.1
ASM2249381v1	GCA_022493815.1	GCF_022493815.1
38670_F01	GCA_900635165.1	GCF_900635165.1
ASM2848886v1	GCA_028488865.1	GCF_028488865.1
ASM3464295v1	GCA_034642955.1	GCF_034642955.1
ASM2536977v1	GCA_025369775.1	GCF_025369775.1
ASM1693979v1	GCA_016939795.1	GCF_016939795.1
ASM1036532v1	GCA_010365325.1	GCF_010365325.1
ASM1814126v1	GCA_018141265.1	GCF_018141265.1
ASM2794461v1	GCA_027944615.1	GCF_027944615.1
ASM339988v2	GCA_003399885.2	GCF_003399885.2
SC406	GCA_902810285.1	GCF_902810285.1
ASM339979v2	GCA_003399795.2	GCF_003399795.2
ASM1735776v1	GCA_017357765.1	GCF_017357765.1
ASM3143285v1	GCA_031432855.1	GCF_031432855.1
ASM1331575v1	GCA_013315755.1	GCF_013315755.1
ASM221420v1	GCA_002214205.1	GCF_002214205.1
ASM2255882v1	GCA_022558825.1	GCF_022558825.1
ASM2255884v1	GCA_022558845.1	GCF_022558845.1
ASM2249474v1	GCA_022494745.1	GCF_022494745.1
ASM2082789v1	GCA_020827895.1	GCF_020827895.1
ASM2794517v1	GCA_027945175.1	GCF_027945175.1
ASM1334292v1	GCA_013342925.1	GCF_013342925.1
ASM3051535v1	GCA_030515355.1	GCF_030515355.1
ASM1935547v1	GCA_019355475.1	GCF_019355475.1
ASM2365828v1	GCA_023658285.1	GCF_023658285.1
ASM3688443v1	GCA_036884435.1	GCF_036884435.1
ASM795421v2	GCA_007954215.2	GCF_007954215.2
STEC2	GCA_019585545.2	GCF_019585545.2
ASM1429527v1	GCA_014295275.1	GCF_014295275.1
ASM1846006v1	GCA_018460065.1	GCF_018460065.1
ASM3099648v1	GCA_030996485.1	GCF_030996485.1
ASM2137831v1	GCA_021378315.1	GCF_021378315.1
ASM3236822v1	GCA_032368225.1	GCF_032368225.1
ASM3380252v1	GCA_033802525.1	GCF_033802525.1
ASM3597409v1	GCA_035974095.1	GCF_035974095.1
ASM395642v1	GCA_003956425.1	GCF_003956425.1
ASM2038805v1	GCA_020388055.1	GCF_020388055.1
ASM3839648v1	GCA_038396485.1	GCF_038396485.1
ASM1480580v1	GCA_014805805.1	GCF_014805805.1
ASM1416895v1	GCA_014168955.1	GCF_014168955.1
ASM1690465v1	GCA_016904655.1	GCF_016904655.1
ASM3839650v1	GCA_038396505.1	GCF_038396505.1
ASM301761v1	GCA_003017615.1	GCF_003017615.1
ASM1997105v1	GCA_019971055.1	GCF_019971055.1
ASM1997107v1	GCA_019971075.1	GCF_019971075.1
ASM1997101v1	GCA_019971015.1	GCF_019971015.1
ASM1997103v1	GCA_019971035.1	GCF_019971035.1
ASM1841599v1	GCA_018415995.1	GCF_018415995.1
ASM3028550v1	GCA_030285505.1	GCF_030285505.1
ASM201220v1	GCA_002012205.1	GCF_002012205.1
ASM100791v1	GCA_001007915.1	GCF_001007915.1
ASM3001258v1	GCA_030012585.1	GCF_030012585.1
ASM3238591v1	GCA_032385915.1	GCF_032385915.1
ASM1688904v1	GCA_016889045.1	GCF_016889045.1
ASM2962515v1	GCA_029625155.1	GCF_029625155.1
ASM677708v1	GCA_006777085.1	GCF_006777085.1
ASM3084601v1	GCA_030846015.1	GCF_030846015.1
ASM1066902v1	GCA_010669025.1	GCF_010669025.1
ASM1104547v1	GCA_011045475.1	GCF_011045475.1
ASM2542617v1	GCA_025426175.1	GCF_025426175.1
ASM1879884v1	GCA_018798845.1	GCF_018798845.1
ASM3650643v1	GCA_036506435.1	GCF_036506435.1
MINF_2E	GCA_904866305.1	GCF_904866305.1
ASM1942872v1	GCA_019428725.1	GCF_019428725.1
ASM1411734v2	GCA_014117345.2	GCF_014117345.2
ASM1686417v1	GCA_016864175.1	GCF_016864175.1
ASM1888426v1	GCA_018884265.1	GCF_018884265.1
ASM1935545v1	GCA_019355455.1	GCF_019355455.1
39130_G01	GCA_900636175.1	GCF_900636175.1
ASM286008v1	GCA_002860085.1	GCF_002860085.1
ASM3051517v1	GCA_030515175.1	GCF_030515175.1
ASM205735v1	GCA_002057355.1	GCF_002057355.1
ASM2794467v1	GCA_027944675.1	GCF_027944675.1
ASM3028554v1	GCA_030285545.1	GCF_030285545.1
ASM2061647v1	GCA_020616475.1	GCF_020616475.1
ASM190102v1	GCA_001901025.1	GCF_001901025.1
ASM2862306v1	GCA_028623065.1	GCF_028623065.1
ASM3688463v1	GCA_036884635.1	GCF_036884635.1
ASM218019v1	GCA_002180195.1	GCF_002180195.1
ASM190104v1	GCA_001901045.1	GCF_001901045.1
ASM2284625v1	GCA_022846255.1	GCF_022846255.1
ASM3098882v1	GCA_030988825.1	GCF_030988825.1
F247	GCA_963575445.1	GCF_963575445.1
F719	GCA_963575415.1	GCF_963575415.1
ASM334446v1	GCA_003344465.1	GCF_003344465.1
ASM3566609v1	GCA_035666095.1	GCF_035666095.1
STEC10	GCA_019585465.2	GCF_019585465.2
ASM2439657v1	GCA_024396575.1	GCF_024396575.1
ASM413577v1	GCA_004135775.1	GCF_004135775.1
ASM278754v1	GCA_002787545.1	GCF_002787545.1
ASM2439653v1	GCA_024396535.1	GCF_024396535.1
ASM2439655v1	GCA_024396555.1	GCF_024396555.1
ASM1672808v1	GCA_016728085.1	GCF_016728085.1
ASM2497053v1	GCA_024970535.1	GCF_024970535.1
ASM3464369v1	GCA_034643695.1	GCF_034643695.1
ASM995212v1	GCA_009952125.1	GCF_009952125.1
ASM3086392v1	GCA_030863925.1	GCF_030863925.1
ASM258700v1	GCA_002587005.1	GCF_002587005.1
ASM2525964v1	GCA_025259645.1	GCF_025259645.1
ASM986703v3	GCA_009867035.3	GCF_009867035.2
ASM3166155v1	GCA_031661555.1	GCF_031661555.1
ASM1677600v1	GCA_016776005.1	GCF_016776005.1
ASM3098872v1	GCA_030988725.1	GCF_030988725.1
ASM2090565v1	GCA_020905655.1	GCF_020905655.1
ASM2249335v1	GCA_022493355.1	GCF_022493355.1
ASM3043845v1	GCA_030438455.1	GCF_030438455.1
ASM633702v1	GCA_006337025.1	GCF_006337025.1
ASM1149292v1	GCA_011492925.1	GCF_011492925.1
ASM2235390v1	GCA_022353905.1	GCF_022353905.1
ASM2365797v1	GCA_023657975.1	GCF_023657975.1
ASM299666v1	GCA_002996665.1	GCF_002996665.1
ASM1765416v1	GCA_017654165.1	GCF_017654165.1
ASM3003683v1	GCA_030036835.1	GCF_030036835.1
ASM1485463v1	GCA_014854635.1	GCF_014854635.1
ASM2412569v1	GCA_024125695.1	GCF_024125695.1
ASM413581v1	GCA_004135815.1	GCF_004135815.1
ASM289390v2	GCA_002893905.2	GCF_002893905.2
ASM2433134v2	GCA_024331345.2	GCF_024331345.2
ASM2473524v1	GCA_024735245.1	GCF_024735245.1
ASM190083v1	GCA_001900835.1	GCF_001900835.1
MSB2_1A	GCA_904864635.1	GCF_904864635.1
ASM419375v1	GCA_004193755.1	GCF_004193755.1
ASM1416867v1	GCA_014168675.1	GCF_014168675.1
ASM995012v1	GCA_009950125.1	GCF_009950125.1
ASM2222088v1	GCA_022220885.1	GCF_022220885.1
ASM2473522v1	GCA_024735225.1	GCF_024735225.1
ASM1688960v1	GCA_016889605.1	GCF_016889605.1
ASM2962519v1	GCA_029625195.1	GCF_029625195.1
ASM2962545v1	GCA_029625455.1	GCF_029625455.1
ASM2491829v1	GCA_024918295.1	GCF_024918295.1
ASM2962509v1	GCA_029625095.1	GCF_029625095.1
ASM1694263v1	GCA_016942635.1	GCF_016942635.1
ASM201214v1	GCA_002012145.1	GCF_002012145.1
ASM1888442v1	GCA_018884425.1	GCF_018884425.1
ASM3412088v2	GCA_034120885.2	GCF_034120885.1
ASM3555751v2	GCA_035557515.2	GCF_035557515.1
ASM2842148v1	GCA_028421485.1	GCF_028421485.1
ASM221509v1	GCA_002215095.1	GCF_002215095.1
ASM1694265v1	GCA_016942655.1	GCF_016942655.1
ASM2433144v2	GCA_024331445.2	GCF_024331445.2
ASM3029550v1	GCA_030295505.1	GCF_030295505.1
ASM334271v1	GCA_003342715.1	GCF_003342715.1
ASM90052038v1	GCA_900520385.1	GCF_900520385.1
ASM1331708v1	GCA_013317085.1	GCF_013317085.1
ASM2536985v1	GCA_025369855.1	GCF_025369855.1
ASM395622v1	GCA_003956225.1	GCF_003956225.1
ASM2520063v1	GCA_025200635.1	GCF_025200635.1
ASM3649786v1	GCA_036497865.1	GCF_036497865.1
ASM3649518v1	GCA_036495185.1	GCF_036495185.1
ASM235791v1	GCA_002357915.1	GCF_002357915.1
ASM1416915v1	GCA_014169155.1	GCF_014169155.1
ASM395628v1	GCA_003956285.1	GCF_003956285.1
ASM2999055v1	GCA_029990555.1	GCF_029990555.1
ASM1688984v1	GCA_016889845.1	GCF_016889845.1
ASM287997v1	GCA_002879975.1	GCF_002879975.1
ASM3688476v1	GCA_036884765.1	GCF_036884765.1
ASM3003939v1	GCA_030039395.1	GCF_030039395.1
ASM995174v1	GCA_009951745.1	GCF_009951745.1
ASM3311426v2	GCA_033114265.2	GCF_033114265.2
ASM3038927v1	GCA_030389275.1	GCF_030389275.1
ASM2061649v1	GCA_020616495.1	GCF_020616495.1
ASM1980268v1	GCA_019802685.1	GCF_019802685.1
ASM3650585v1	GCA_036505855.1	GCF_036505855.1
ASM2337013v1	GCA_023370135.1	GCF_023370135.1
ASM3016867v1	GCA_030168675.1	GCF_030168675.1
ASM3688444v1	GCA_036884445.1	GCF_036884445.1
ASM222021v1	GCA_002220215.1	GCF_002220215.1
ASM3051519v1	GCA_030515195.1	GCF_030515195.1
ASM274129v1	GCA_002741295.1	GCF_002741295.1
ASM366740v1	GCA_003667405.1	GCF_003667405.1
ASM3234519v1	GCA_032345195.1	GCF_032345195.1
ASM201230v1	GCA_002012305.1	GCF_002012305.1
ASM1888450v1	GCA_018884505.1	GCF_018884505.1
ASM2354682v1	GCA_023546825.1	GCF_023546825.1
ASM201226v1	GCA_002012265.1	GCF_002012265.1
ASM395646v1	GCA_003956465.1	GCF_003956465.1
ASM1293459v1	GCA_012934595.1	GCF_012934595.1
ASM128038v1	GCA_001280385.1	GCF_001280385.1
ASM2696808v1	GCA_026968085.1	GCF_026968085.1
ASM2855119v1	GCA_028551195.1	GCF_028551195.1
ASM608887v1	GCA_006088875.1	GCF_006088875.1
ASM2536987v1	GCA_025369875.1	GCF_025369875.1
ASM357076v1	GCA_003570765.1	GCF_003570765.1
ASM2665118v1	GCA_026651185.1	GCF_026651185.1
ASM2249365v1	GCA_022493655.1	GCF_022493655.1
ASM3003692v1	GCA_030036925.1	GCF_030036925.1
ASM2365840v1	GCA_023658405.1	GCF_023658405.1
ASM216511v2	GCA_002165115.2	GCF_002165115.2
ASM340004v2	GCA_003400045.2	GCF_003400045.2
ASM2080936v1	GCA_020809365.1	GCF_020809365.1
ASM2284657v1	GCA_022846575.1	GCF_022846575.1
ASM1416977v1	GCA_014169775.1	GCF_014169775.1
ASM2422575v1	GCA_024225755.1	GCF_024225755.1
ASM286384v1	GCA_002863845.1	GCF_002863845.1
ASM2317000v1	GCA_023170005.1	GCF_023170005.1
ASM2794499v1	GCA_027944995.1	GCF_027944995.1
ASM2249297v1	GCA_022492975.1	GCF_022492975.1
ASM2260534v1	GCA_022605345.1	GCF_022605345.1
ASM303181v1	GCA_003031815.1	GCF_003031815.1
EC7072022	GCA_963693385.1	GCF_963693385.1
ASM2458496v1	GCA_024584965.1	GCF_024584965.1
ASM480418v1	GCA_004804185.1	GCF_004804185.1
ASM3029548v1	GCA_030295485.1	GCF_030295485.1
ASM274153v1	GCA_002741535.1	GCF_002741535.1
ASM2458592v1	GCA_024585925.1	GCF_024585925.1
ASM301885v1	GCA_003018855.1	GCF_003018855.1
Unitig	GCA_900184875.1	GCF_900184875.1
ASM2558337v2	GCA_025583375.2	GCF_025583375.2
ASM278764v1	GCA_002787645.1	GCF_002787645.1
ASM1839441v1	GCA_018394415.1	GCF_018394415.1
UR2111869Assembly	GCA_910591805.1	GCF_910591805.1
ASM1465662v1	GCA_014656625.1	GCF_014656625.1
ASM1331573v1	GCA_013315735.1	GCF_013315735.1
ASM2249357v1	GCA_022493575.1	GCF_022493575.1
ASM2249407v1	GCA_022494075.1	GCF_022494075.1
ASM207719v1	GCA_002077195.1	GCF_002077195.1
ASM190055v1	GCA_001900555.1	GCF_001900555.1
ASM301821v1	GCA_003018215.1	GCF_003018215.1
ASM1222136v1	GCA_012221365.1	GCF_012221365.1
ASM1465660v1	GCA_014656605.1	GCF_014656605.1
ASM3016933v1	GCA_030169335.1	GCF_030169335.1
ASM3016919v1	GCA_030169195.1	GCF_030169195.1
ASM231061v1	GCA_002310615.1	GCF_002310615.1
F200	GCA_963575505.1	GCF_963575505.1
ASM1222156v1	GCA_012221565.1	GCF_012221565.1
ASM2820163v1	GCA_028201635.1	GCF_028201635.1
ASM2889888v1	GCA_028898885.1	GCF_028898885.1
ASM201196v1	GCA_002011965.1	GCF_002011965.1
ASM156663v1	GCA_001566635.1	GCF_001566635.1
ASM2794505v1	GCA_027945055.1	GCF_027945055.1
ASM2794493v1	GCA_027944935.1	GCF_027944935.1
ASM3237522v1	GCA_032375225.1	GCF_032375225.1
ASM3237941v1	GCA_032379415.1	GCF_032379415.1
ASM2491799v1	GCA_024917995.1	GCF_024917995.1
ASM3003685v1	GCA_030036855.1	GCF_030036855.1
ASM3628772v1	GCA_036287725.1	GCF_036287725.1
ASM90008810v2	GCA_900088105.2	GCF_900088105.1
ASM1334080v1	GCA_013340805.1	GCF_013340805.1
ASM1334078v1	GCA_013340785.1	GCF_013340785.1
ASM216509v2	GCA_002165095.2	GCF_002165095.2
ASM2433153v2	GCA_024331535.2	GCF_024331535.2
F163	GCA_963575325.1	GCF_963575325.1
ASM3086396v1	GCA_030863965.1	GCF_030863965.1
ASM2249389v1	GCA_022493895.1	GCF_022493895.1
ASM3003761v1	GCA_030037615.1	GCF_030037615.1
ASM3166479v1	GCA_031664795.1	GCF_031664795.1
ASM312210v1	GCA_003122105.1	GCF_003122105.1
ASM1708842v1	GCA_017088425.1	GCF_017088425.1
ASM301825v1	GCA_003018255.1	GCF_003018255.1
ASM2429856v1	GCA_024298565.1	GCF_024298565.1
ASM2536973v1	GCA_025369735.1	GCF_025369735.1
ASM1036552v1	GCA_010365525.1	GCF_010365525.1
ASM2054094v1	GCA_020540945.1	GCF_020540945.1
ASM201194v1	GCA_002011945.1	GCF_002011945.1
ASM2458490v1	GCA_024584905.1	GCF_024584905.1
ASM2491727v1	GCA_024917275.1	GCF_024917275.1
ASM1036542v1	GCA_010365425.1	GCF_010365425.1
